NOMBRE;ESTADOS ID
VILLA DE REYES;24
ZARAGOZA;24
SANTA MARÍA DEL RÍO;24
TIERRA NUEVA;24
RIOVERDE;24
CIUDAD FERNÁNDEZ;24
SAN CIRO DE ACOSTA;24
TAMASOPO;24
RAYÓN;24
AQUISMÓN;24
LAGUNILLAS;24
SANTA CATARINA;24
TANCANHUITZ;24
TANLAJÁS;24
SAN VICENTE TANCUAYALAB;24
SAN ANTONIO;24
TANQUIÁN DE ESCOBEDO;24
TAMPAMOLÓN CORONA;24
COXCATLÁN;24
HUEHUETLÁN;24
XILITLA;24
AXTLA DE TERRAZAS;24
TAMPACÁN;24
SAN MARTÍN CHALCHICUAUTLA;24
TAMAZUNCHALE;24
MATLAPA;24
CULIACÁN;25
NAVOLATO;25
BADIRAGUATO;25
COSALÁ;25
MOCORITO;25
GUASAVE;25
AHOME;25
SALVADOR ALVARADO;25
ANGOSTURA;25
CHOIX;25
EL FUERTE;25
SINALOA;25
MAZATLÁN;25
ESCUINAPA;25
CONCORDIA;25
ELOTA;25
ROSARIO;25
SAN IGNACIO;25
HERMOSILLO;26
SAN MIGUEL DE HORCASITAS;26
CARBÓ;26
SAN LUIS RÍO COLORADO;26
PUERTO PEÑASCO;26
GENERAL PLUTARCO ELÍAS CALLES;26
CABORCA;26
ALTAR;26
TUBUTAMA;26
ATIL;26
OQUITOA;26
SÁRIC;26
BENJAMÍN HILL;26
TRINCHERAS;26
PITIQUITO;26
NOGALES;26
IMURIS;26
SANTA CRUZ;26
MAGDALENA;26
NACO;26
AGUA PRIETA;26
FRONTERAS;26
NACOZARI DE GARCÍA;26
BAVISPE;26
BACERAC;26
HUACHINERA;26
NÁCORI CHICO;26
GRANADOS;26
BACADÉHUACHI;26
CUMPAS;26
HUÁSABAS;26
MOCTEZUMA;26
VILLA HIDALGO;26
SANTA ANA;26
CANANEA;26
ARIZPE;26
CUCURPE;26
BACOACHI;26
SAN PEDRO DE LA CUEVA;26
DIVISADEROS;26
TEPACHE;26
VILLA PESQUEIRA;26
OPODEPE;26
HUÉPAC;26
BANÁMICHI;26
URES;26
ACONCHI;26
BAVIÁCORA;26
SAN FELIPE DE JESÚS;26
RAYÓN;26
CAJEME;26
NAVOJOA;26
HUATABAMPO;26
BÁCUM;26
ETCHOJOA;26
BENITO JUÁREZ;26
EMPALME;26
GUAYMAS;26
SAN IGNACIO RÍO MUERTO;26
LA COLORADA;26
MAZATÁN;26
SUAQUI GRANDE;26
SAHUARIPA;26
SAN JAVIER;26
SOYOPA;26
BACANORA;26
ARIVECHI;26
ROSARIO;26
QUIRIEGO;26
ÓNAVAS;26
ÁLAMOS;26
YÉCORA;26
CENTRO;27
JALPA DE MÉNDEZ;27
NACAJUCA;27
COMALCALCO;27
HUIMANGUILLO;27
CÁRDENAS;27
PARAÍSO;27
CUNDUACÁN;27
MACUSPANA;27
CENTLA;27
JONUTA;27
TEAPA;27
JALAPA;27
TACOTALPA;27
TENOSIQUE;27
BALANCÁN;27
EMILIANO ZAPATA;27
VICTORIA;28
LLERA;28
GÜÉMEZ;28
CASAS;28
MATAMOROS;28
VALLE HERMOSO;28
SAN FERNANDO;28
CRUILLAS;28
SAN NICOLÁS;28
SOTO LA MARINA;28
JIMÉNEZ;28
SAN CARLOS;28
ABASOLO;28
PADILLA;28
HIDALGO;28
MAINERO;28
VILLAGRÁN;28
TULA;28
JAUMAVE;28
MIQUIHUANA;28
BUSTAMANTE;28
PALMILLAS;28
OCAMPO;28
NUEVO LAREDO;28
MIGUEL ALEMÁN;28
GUERRERO;28
MIER;28
GUSTAVO DÍAZ ORDAZ;28
CAMARGO;28
REYNOSA;28
RÍO BRAVO;28
MÉNDEZ;28
BURGOS;28
TAMPICO;28
CIUDAD MADERO;28
ALTAMIRA;28
ALDAMA;28
GONZÁLEZ;28
XICOTÉNCATL;28
GÓMEZ FARÍAS;28
EL MANTE;28
ANTIGUO MORELOS;28
NUEVO MORELOS;28
TLAXCALA;29
IXTACUIXTLA DE MARIANO MATAMOROS;29
SANTA ANA NOPALUCAN;29
PANOTLA;29
TOTOLAC;29
TEPEYANCO;29
SANTA ISABEL XILOXOXTLA;29
SAN JUAN HUACTZINCO;29
CALPULALPAN;29
SANCTÓRUM DE LÁZARO CÁRDENAS;29
BENITO JUÁREZ;29
HUEYOTLIPAN;29
TLAXCO;29
NANACAMILPA DE MARIANO ARISTA;29
ESPAÑITA;29
APIZACO;29
ATLANGATEPEC;29
MUÑOZ DE DOMINGO ARENAS;29
TETLA DE LA SOLIDARIDAD;29
XALTOCAN;29
SAN LUCAS TECOPILCO;29
YAUHQUEMEHCAN;29
XALOZTOC;29
TOCATLÁN;29
TZOMPANTEPEC;29
SAN JOSÉ TEACALCO;29
HUAMANTLA;29
TERRENATE;29
LÁZARO CÁRDENAS;29
EMILIANO ZAPATA;29
ATLTZAYANCA;29
CUAPIAXTLA;29
EL CARMEN TEQUEXQUITLA;29
IXTENCO;29
ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS;29
APETATITLÁN DE ANTONIO CARVAJAL;29
AMAXAC DE GUERRERO;29
SANTA CRUZ TLAXCALA;29
CUAXOMULCO;29
CONTLA DE JUAN CUAMATZI;29
TEPETITLA DE LARDIZÁBAL;29
NATÍVITAS;29
SANTA APOLONIA TEACALCO;29
TETLATLAHUCA;29
SAN DAMIÁN TEXÓLOC;29
SAN JERÓNIMO ZACUALPAN;29
ZACATELCO;29
SAN LORENZO AXOCOMANITLA;29
SANTA CATARINA AYOMETLA;29
XICOHTZINCO;29
PAPALOTLA DE XICOHTÉNCATL;29
CHIAUTEMPAN;29
LA MAGDALENA TLALTELULCO;29
SAN FRANCISCO TETLANOHCAN;29
TEOLOCHOLCO;29
ACUAMANALA DE MIGUEL HIDALGO;29
SANTA CRUZ QUILEHTLA;29
MAZATECOCHCO DE JOSÉ MARÍA MORELOS;29
TENANCINGO;29
SAN PABLO DEL MONTE;29
XALAPA;30
TLALNELHUAYOCAN;30
XICO;30
IXHUACÁN DE LOS REYES;30
AYAHUALULCO;30
PEROTE;30
BANDERILLA;30
RAFAEL LUCIO;30
ACAJETE;30
LAS VIGAS DE RAMÍREZ;30
VILLA ALDAMA;30
TLACOLULAN;30
TONAYÁN;30
COACOATZINTLA;30
JILOTEPEC;30
NAOLINCO;30
MIAHUATLÁN;30
ACATLÁN;30
TEPETLÁN;30
JUCHIQUE DE FERRER;30
ALTO LUCERO DE GUTIÉRREZ BARRIOS;30
ACTOPAN;30
COATEPEC;30
TEOCELO;30
COSAUTLÁN DE CARVAJAL;30
EMILIANO ZAPATA;30
APAZAPAN;30
PUENTE NACIONAL;30
URSULO GALVÁN;30
PASO DE OVEJAS;30
LA ANTIGUA;30
VERACRUZ;30
PÁNUCO;30
PUEBLO VIEJO;30
TAMPICO ALTO;30
TEMPOAL;30
OZULUAMA DE MASCAREÑAS;30
TANTOYUCA;30
PLATÓN SÁNCHEZ;30
CHICONAMEL;30
CHALMA;30
CHONTLA;30
CITLALTÉPETL;30
IXCATEPEC;30
NARANJOS AMATLÁN;30
EL HIGO;30
CHINAMPA DE GOROSTIZA;30
TANTIMA;30
TAMALÍN;30
CERRO AZUL;30
TEPETZINTLA;30
TANCOCO;30
TAMIAHUA;30
HUAYACOCOTLA;30
ILAMATLÁN;30
ZONTECOMATLÁN DE LÓPEZ Y FUENTES;30
TEXCATEPEC;30
ZACUALPAN;30
BENITO JUÁREZ;30
TLACHICHILCO;30
IXHUATLÁN DE MADERO;30
CHICONTEPEC;30
ÁLAMO TEMAPACHE;30
TUXPAN;30
TIHUATLÁN;30
CASTILLO DE TEAYO;30
CAZONES DE HERRERA;30
ZOZOCOLCO DE HIDALGO;30
CHUMATLÁN;30
COXQUIHUI;30
MECATLÁN;30
FILOMENO MATA;30
COAHUITLÁN;30
COYUTLA;30
COATZINTLA;30
ESPINAL;30
POZA RICA DE HIDALGO;30
PAPANTLA;30
GUTIÉRREZ ZAMORA;30
TECOLUTLA;30
MARTÍNEZ DE LA TORRE;30
SAN RAFAEL;30
TLAPACOYAN;30
JALACINGO;30
ATZALAN;30
ALTOTONGA;30
LAS MINAS;30
TATATILA;30
TENOCHTITLÁN;30
NAUTLA;30
MISANTLA;30
LANDERO Y COSS;30
CHICONQUIACO;30
YECUATLA;30
COLIPA;30
VEGA DE ALATORRE;30
JALCOMULCO;30
TLALTETELA;30
TENAMPA;30
TOTUTLA;30
SOCHIAPA;30
TLACOTEPEC DE MEJÍA;30
HUATUSCO;30
CALCAHUALCO;30
ALPATLÁHUAC;30
COSCOMATEPEC;30
LA PERLA;30
CHOCAMÁN;30
TOMATLÁN;30
IXHUATLÁN DEL CAFÉ;30
TEPATLAXCO;30
COMAPA;30
ZENTLA;30
CAMARÓN DE TEJEDA;30
SOLEDAD DE DOBLADO;30
MANLIO FABIO ALTAMIRANO;30
JAMAPA;30
MEDELLÍN DE BRAVO;30
BOCA DEL RÍO;30
ORIZABA;30
RAFAEL DELGADO;30
MARIANO ESCOBEDO;30
IXHUATLANCILLO;30
ATZACAN;30
IXTACZOQUITLÁN;30
FORTÍN;30
CÓRDOBA;30
MALTRATA;30
NOGALES;30
RÍO BLANCO;30
CAMERINO Z. MENDOZA;30
AQUILA;30
ACULTZINGO;30
SOLEDAD ATZOMPA;30
HUILOAPAN DE CUAUHTÉMOC;30
TLAQUILPA;30
ASTACINGA;30
XOXOCOTLA;30
ATLAHUILCO;30
TEQUILA;30
SAN ANDRÉS TENEJAPAN;30
TLILAPAN;30
MAGDALENA;30
NARANJAL;30
COETZALA;30
OMEALCA;30
CUITLÁHUAC;30
CUICHAPA;30
YANGA;30
AMATLÁN DE LOS REYES;30
ATOYAC;30
PASO DEL MACHO;30
CARRILLO PUERTO;30
COTAXTLA;30
ZONGOLICA;30
TEHUIPANGO;30
MIXTLA DE ALTAMIRANO;30
LOS REYES;30
TEXHUACÁN;30
TEZONAPA;30
TIERRA BLANCA;30
TLALIXCOYAN;30
IGNACIO DE LA LLAVE;30
ALVARADO;30
LERDO DE TEJADA;30
TRES VALLES;30
CARLOS A. CARRILLO;30
COSAMALOAPAN DE CARPIO;30
IXMATLAHUACAN;30
ACULA;30
AMATITLÁN;30
TLACOTALPAN;30
SALTABARRANCA;30
OTATITLÁN;30
TLACOJALPAN;30
TUXTILLA;30
CHACALTIANGUIS;30
JOSÉ AZUETA;30
PLAYA VICENTE;30
SANTIAGO SOCHIAPAN;30
ISLA;30
JUAN RODRÍGUEZ CLARA;30
SAN ANDRÉS TUXTLA;30
SANTIAGO TUXTLA;30
ANGEL R. CABADA;30
HUEYAPAN DE OCAMPO;30
CATEMACO;30
SOTEAPAN;30
MECAYAPAN;30
TATAHUICAPAN DE JUÁREZ;30
PAJAPAN;30
CHINAMECA;30
ACAYUCAN;30
SAN JUAN EVANGELISTA;30
SAYULA DE ALEMÁN;30
OLUTA;30
SOCONUSCO;30
TEXISTEPEC;30
JÁLTIPAN;30
ZARAGOZA;30
OTEAPAN;30
COSOLEACAQUE;30
NANCHITAL DE LÁZARO CÁRDENAS DEL RÍO;30
IXHUATLÁN DEL SURESTE;30
MOLOACÁN;30
COATZACOALCOS;30
AGUA DULCE;30
MINATITLÁN;30
HIDALGOTITLÁN;30
JESÚS CARRANZA;30
LAS CHOAPAS;30
UXPANAPA;30
MÉRIDA;31
PROGRESO;31
CHICXULUB PUEBLO;31
IXIL;31
CONKAL;31
YAXKUKUL;31
HUNUCMÁ;31
UCÚ;31
KINCHIL;31
TETIZ;31
CELESTÚN;31
KANASÍN;31
TIMUCUY;31
ACANCEH;31
TIXPÉHUAL;31
UMÁN;31
TELCHAC PUEBLO;31
DZEMUL;31
TELCHAC PUERTO;31
CANSAHCAB;31
SINANCHÉ;31
YOBAÍN;31
MOTUL;31
BACA;31
MOCOCHÁ;31
MUXUPIP;31
CACALCHÉN;31
BOKOBÁ;31
TIXKOKOB;31
HOCTÚN;31
TAHMEK;31
DZIDZANTÚN;31
TEMAX;31
TEKANTÓ;31
TEYA;31
SUMA;31
TEPAKÁN;31
TEKAL DE VENEGAS;31
IZAMAL;31
HOCABÁ;31
XOCCHEL;31
SEYÉ;31
CUZAMÁ;31
HOMÚN;31
SANAHCAT;31
HUHÍ;31
DZILAM GONZÁLEZ;31
DZILAM DE BRAVO;31
PANABÁ;31
SAN FELIPE;31
BUCTZOTZ;31
SUCILÁ;31
CENOTILLO;31
DZONCAUICH;31
TUNKÁS;31
QUINTANA ROO;31
DZITÁS;31
KANTUNIL;31
SUDZAL;31
TEKIT;31
SOTUTA;31
TIZIMÍN;31
RÍO LAGARTOS;31
ESPITA;31
TEMOZÓN;31
CALOTMUL;31
TINUM;31
CHANKOM;31
CHICHIMILÁ;31
TIXCACALCUPUL;31
KAUA;31
CUNCUNUL;31
TEKOM;31
CHEMAX;31
VALLADOLID;31
UAYMA;31
MAXCANÚ;31
SAMAHIL;31
OPICHÉN;31
CHOCHOLÁ;31
KOPOMÁ;31
TECOH;31
ABALÁ;31
HALACHÓ;31
MUNA;31
SACALUM;31
MANÍ;31
DZAN;31
CHAPAB;31
TICUL;31
OXKUTZCAB;31
SANTA ELENA;31
MAMA;31
CHUMAYEL;31
MAYAPÁN;31
TEABO;31
CANTAMAYEC;31
YAXCABÁ;31
PETO;31
CHIKINDZONOT;31
TAHDZIÚ;31
TIXMEHUAC;31
CHACSINKÍN;31
TZUCACAB;31
TEKAX;31
AKIL;31
ZACATECAS;32
MORELOS;32
VETAGRANDE;32
CONCEPCIÓN DEL ORO;32
MELCHOR OCAMPO;32
MAZAPIL;32
EL SALVADOR;32
JUAN ALDAMA;32
MIGUEL AUZA;32
GENERAL FRANCISCO R. MURGUÍA;32
RÍO GRANDE;32
VILLA DE COS;32
CAÑITAS DE FELIPE PESCADOR;32
CALERA;32
PÁNUCO;32
GENERAL ENRIQUE ESTRADA;32
GUADALUPE;32
TRANCOSO;32
GENARO CODINA;32
CUAUHTÉMOC;32
OJOCALIENTE;32
GENERAL PÁNFILO NATERA;32
LUIS MOYA;32
LORETO;32
VILLA GONZÁLEZ ORTEGA;32
NORIA DE ÁNGELES;32
VILLA GARCÍA;32
PINOS;32
VILLA HIDALGO;32
FRESNILLO;32
SOMBRERETE;32
SAIN ALTO;32
VALPARAÍSO;32
CHALCHIHUITES;32
JIMÉNEZ DEL TEUL;32
JEREZ;32
MONTE ESCOBEDO;32
SUSTICACÁN;32
VILLANUEVA;32
TEPETONGO;32
EL PLATEADO DE JOAQUÍN AMARO;32
JALPA;32
TABASCO;32
HUANUSCO;32
TLALTENANGO DE SÁNCHEZ ROMÁN;32
MOMAX;32
ATOLINGA;32
TEPECHITLÁN;32
BENITO JUÁREZ;32
TEÚL DE GONZÁLEZ ORTEGA;32
SANTA MARÍA DE LA PAZ;32
TRINIDAD GARCÍA DE LA CADENA;32
MEZQUITAL DEL ORO;32
NOCHISTLÁN DE MEJÍA;32
APULCO;32
APOZOL;32
JUCHIPILA;32
MOYAHUA DE ESTRADA;32
DESCONOCIDO;33
